zfish_symbol	human_symbol	orthology_type	confidence	n_human_partners
tspan3b	TSPAN3	ortholog_one2many	1	1
tspan4a	TSPAN4	ortholog_one2one	1	1
tspan7	TSPAN7	ortholog_one2one	1	1
tspan9b	TSPAN9	ortholog_one2many	1	1
tspo	TSPO2	ortholog_one2one	0	1
tsr1	TSR1	ortholog_one2one	0	1
tsr2	TSR2	ortholog_one2one	0	1
tsr3	TSR3	ortholog_one2one	1	1
tssc4	TSSC4	ortholog_one2one	0	1
ttc1	TTC1	ortholog_one2one	1	1
ttc13	TTC13	ortholog_one2one	1	1
ttc14	TTC14	ortholog_one2one	1	1
ttc21b	TTC21B	ortholog_one2one	1	1
ttc27	TTC27	ortholog_one2one	1	1
ttc32	TTC32	ortholog_one2one	1	1
ttc33	TTC33	ortholog_one2one	1	1
ttc36	TTC36	ortholog_one2one	1	1
ttc38	TTC38	ortholog_one2one	1	1
ttc39c	TTC39C	ortholog_one2one	1	1
ttc4	TTC4	ortholog_one2one	1	1
ttc5	TTC5	ortholog_one2one	1	1
ttc7b	TTC7B	ortholog_one2one	1	1
ttc9b	TTC9B	ortholog_one2one	0	1
ttc9c	TTC9C	ortholog_one2one	1	1
ttk	TTK	ortholog_one2one	1	1
ttl	TTL	ortholog_one2one	1	1
ttll1	TTLL1	ortholog_one2one	1	1
ttll11	TTLL11	ortholog_one2one	1	1
ttll12	TTLL12	ortholog_one2one	1	1
ttll2	TTLL2	ortholog_one2one	1	1
ttll3	TTLL3	ortholog_one2one	1	1
ttll6	KPRP	ortholog_one2many	0	2
ttll6	TTLL8	ortholog_one2many	0	2
ttll7	TTLL7	ortholog_one2one	1	1
ttll9	TTLL9	ortholog_one2one	1	1
ttpa	TTPA	ortholog_one2one	1	1
ttpal	TTPAL	ortholog_one2one	1	1
ttr	TTR	ortholog_one2one	1	1
ttyh2	TTYH2	ortholog_one2many	1	1
ttyh2l	TTYH2	ortholog_one2many	1	1
ttyh3b	TTYH3	ortholog_one2many	1	1
tuba1a	TUBA1A	ortholog_one2one	1	1
tuba1b	TUBA1B	ortholog_one2one	1	1
tuba2	TUBA4B	ortholog_one2one	0	1
tuba7l	TUBA3C	ortholog_one2many	0	3
tuba7l	TUBA3D	ortholog_one2many	0	3
tuba7l	TUBA3E	ortholog_one2many	0	3
tuba8l2	TUBA4A	ortholog_one2one	0	1
tubb2	TUBB2A	ortholog_one2many	0	2
tubb2	TUBB2B	ortholog_one2many	1	2
tubb2b	TUBB4B	ortholog_one2many	0	1
tubb4b	TUBB4B	ortholog_one2many	0	1
tubb5	TUBB	ortholog_one2one	0	1
tubb6	TUBB6	ortholog_one2one	0	1
tubd1	TUBD1	ortholog_one2one	1	1
tube1	TUBE1	ortholog_one2one	1	1
tubg1	TUBG1	ortholog_one2one	1	1
tubgcp2	TUBGCP2	ortholog_one2one	1	1
tubgcp3	TUBGCP3	ortholog_one2one	1	1
tubgcp4	TUBGCP4	ortholog_one2one	1	1
tubgcp5	TUBGCP5	ortholog_one2one	1	1
tufm	TUFM	ortholog_one2one	1	1
tuft1a	TUFT1	ortholog_one2one	0	1
tulp4a	TULP4	ortholog_one2many	1	1
tusc2a	TUSC2	ortholog_one2many	1	1
tusc2b	TUSC2	ortholog_one2many	1	1
tusc3	TUSC3	ortholog_one2one	1	1
tut1	TUT1	ortholog_one2one	0	1
tvp23b	TVP23B	ortholog_many2many	1	2
tvp23b	TVP23C	ortholog_many2many	1	2
twf1b	TWF1	ortholog_one2many	1	1
twf2b	TWF2	ortholog_one2many	1	1
twist2	TWIST2	ortholog_one2one	1	1
twsg1a	TWSG1	ortholog_one2many	1	1
txlna	TXLNA	ortholog_one2one	1	1
txlnbb	TXLNB	ortholog_one2many	0	1
txlng	TXLNG	ortholog_one2one	1	1
txn2	TXN2	ortholog_one2one	1	1
txndc12	TXNDC12	ortholog_one2one	1	1
txndc15	TXNDC15	ortholog_one2one	1	1
txndc17	TXNDC17	ortholog_one2one	1	1
txndc5	TXNDC5	ortholog_one2one	1	1
txndc9	TXNDC9	ortholog_one2one	1	1
txnipa	TXNIP	ortholog_one2many	1	1
txnipb	TXNIP	ortholog_one2many	1	1
txnl1	TXNL1	ortholog_one2one	1	1
txnl4b	TXNL4B	ortholog_one2one	1	1
tyms	TYMS	ortholog_one2one	1	1
tyr	TYR	ortholog_one2one	1	1
tyro3	TYRO3	ortholog_one2one	0	1
tyrobp	TYROBP	ortholog_one2one	0	1
tyrp1b	TYRP1	ortholog_one2many	1	1
tysnd1	TYSND1	ortholog_one2one	0	1
tyw1	TYW1	ortholog_one2many	1	2
tyw1	TYW1B	ortholog_one2many	1	2
tyw3	TYW3	ortholog_one2one	1	1
tyw5	TYW5	ortholog_one2one	1	1
u2af1	U2AF1	ortholog_one2one	1	1
u2af2a	U2AF2	ortholog_one2many	1	1
u2af2b	U2AF2	ortholog_one2many	1	1
u2surp	U2SURP	ortholog_one2one	1	1
uap1	UAP1	ortholog_one2one	1	1
uap1l1	UAP1L1	ortholog_one2one	1	1
uba1	UBA7	ortholog_many2many	1	1
uba2	UBA2	ortholog_one2one	1	1
uba3	UBA3	ortholog_one2one	1	1
uba5	UBA5	ortholog_one2one	1	1
uba52	UBA52	ortholog_one2one	1	1
ubac1	UBAC1	ortholog_one2one	1	1
ubac2	UBAC2	ortholog_one2one	1	1
ubald1b	UBALD1	ortholog_one2one	1	1
ubald2	UBALD2	ortholog_one2one	1	1
ubap1	UBAP1	ortholog_one2one	1	1
ubap2a	UBAP2	ortholog_one2many	1	1
ubap2b	UBAP2	ortholog_one2many	0	1
ubap2l	UBAP2L	ortholog_one2one	1	1
ubash3bb	UBASH3B	ortholog_one2many	1	1
ubc	UBC	ortholog_one2one	0	1
ube2a	UBE2A	ortholog_one2one	1	1
ube2b	UBE2B	ortholog_one2one	1	1
ube2c	DNTTIP1	ortholog_one2one	1	1
ube2d1b	UBE2D1	ortholog_one2one	0	1
ube2d2l	UBE2D3	ortholog_one2many	0	1
ube2d3	UBE2D3	ortholog_one2many	1	1
ube2d4	UBE2D4	ortholog_one2one	0	1
ube2e3	UBE2E3	ortholog_one2one	1	1
ube2f	UBE2F	ortholog_one2one	1	1
ube2g1a	UBE2G1	ortholog_one2one	1	1
ube2g2	UBE2G2	ortholog_one2one	1	1
ube2h	UBE2H	ortholog_one2one	1	1
ube2ib	UBE2I	ortholog_one2one	1	1
ube2j1	UBE2J1	ortholog_one2one	1	1
ube2j2	UBE2J2	ortholog_one2one	1	1
ube2ka	UBE2K	ortholog_one2many	1	1
ube2kb	UBE2K	ortholog_one2many	1	1
ube2l3a	UBE2L3	ortholog_many2many	0	2
ube2l3a	UBE2L5	ortholog_many2many	1	2
ube2l3b	UBE2L3	ortholog_many2many	1	2
ube2l3b	UBE2L5	ortholog_many2many	0	2
ube2na	UBE2N	ortholog_many2many	1	2
ube2na	UBE2NL	ortholog_many2many	1	2
ube2nb	UBE2N	ortholog_many2many	1	2
ube2nb	UBE2NL	ortholog_many2many	0	2
ube2q1	UBE2Q2	ortholog_one2many	0	1
ube2q2	UBE2Q2	ortholog_one2many	1	1
ube2s	UBE2S	ortholog_one2one	1	1
ube2t	UBE2T	ortholog_one2one	1	1
ube2v2	UBE2V2	ortholog_one2one	1	1
ube2z	UBE2Z	ortholog_one2one	1	1
ube3a	UBE3A	ortholog_one2one	1	1
ube3b	UBE3B	ortholog_one2one	1	1
ube3c	UBE3C	ortholog_one2one	1	1
ube4b	UBE4B	ortholog_one2one	1	1
ubfd1	UBFD1	ortholog_one2one	1	1
ubiad1	UBIAD1	ortholog_one2one	1	1
ubl3a	UBL3	ortholog_one2one	1	1
ubl7a	UBL7	ortholog_one2many	1	1
ubl7b	UBL7	ortholog_one2many	0	1
ublcp1	UBLCP1	ortholog_one2many	1	1
ubn1	UBN1	ortholog_one2one	0	1
ubn2a	UBN2	ortholog_one2many	0	1
ubn2b	UBN2	ortholog_one2many	0	1
ubp1	UBP1	ortholog_one2one	1	1
ubqln4	UBQLN4	ortholog_one2one	1	1
ubr5	UBR5	ortholog_one2one	1	1
ubr7	UBR7	ortholog_one2many	1	1
ubtd1a	UBTD1	ortholog_one2many	1	1
ubtd1b	UBTD1	ortholog_one2many	1	1
ubtd2	UBTD2	ortholog_one2one	1	1
ubtf	HMGB4	ortholog_many2many	0	5
ubtf	SP100	ortholog_many2many	0	5
ubtf	SP140L	ortholog_many2many	0	5
ubtf	UBTF	ortholog_many2many	1	5
ubtf	UBTFL1	ortholog_many2many	0	5
ubtfl	HMGB4	ortholog_many2many	0	4
ubtfl	SP100	ortholog_many2many	0	4
ubtfl	SP140L	ortholog_many2many	0	4
ubtfl	UBTFL1	ortholog_many2many	0	4
ubxn1	UBXN1	ortholog_one2one	1	1
ubxn10	UBXN10	ortholog_one2one	0	1
ubxn6	UBXN6	ortholog_one2one	1	1
ubxn7	UBXN7	ortholog_one2one	1	1
ubxn8	UBXN8	ortholog_one2one	1	1
uchl1	UCHL1	ortholog_one2one	1	1
uchl3	UCHL3	ortholog_one2one	1	1
uchl5	UCHL5	ortholog_one2one	1	1
uck1	UCK1	ortholog_one2one	1	1
uck2a	UCK2	ortholog_one2many	1	1
uck2b	UCK2	ortholog_one2many	0	1
uckl1a	UCKL1	ortholog_one2many	1	1
ucmaa	UCMA	ortholog_one2many	0	1
ucmab	UCMA	ortholog_one2many	1	1
ucn3l	UCN2	ortholog_one2many	0	2
ucn3l	UCN3	ortholog_one2many	1	2
ucp1	UCP1	ortholog_one2one	1	1
ucp2	UCP2	ortholog_one2one	1	1
uevld	UEVLD	ortholog_one2one	1	1
ufc1	UFC1	ortholog_one2one	1	1
ufd1l	UFD1	ortholog_one2one	1	1
ufl1	UFL1	ortholog_one2one	1	1
ufm1	UFM1	ortholog_one2one	1	1
ufsp1	UFSP1	ortholog_one2one	1	1
ufsp2	UFSP2	ortholog_one2one	1	1
ugcg	UGCG	ortholog_one2one	1	1
ugdh	UGDH	ortholog_one2one	1	1
uggt1	UGGT1	ortholog_one2one	1	1
ugp2a	UGP2	ortholog_one2many	1	1
ugp2b	UGP2	ortholog_one2many	1	1
ugt1ab	UGT1A1	ortholog_one2one	1	1
ugt2b1	UGT1A10	ortholog_many2many	0	19
ugt2b1	UGT1A3	ortholog_many2many	0	19
ugt2b1	UGT1A4	ortholog_many2many	0	19
ugt2b1	UGT1A5	ortholog_many2many	0	19
ugt2b1	UGT1A6	ortholog_many2many	0	19
ugt2b1	UGT1A7	ortholog_many2many	0	19
ugt2b1	UGT1A8	ortholog_many2many	0	19
ugt2b1	UGT1A9	ortholog_many2many	0	19
ugt2b1	UGT2A1	ortholog_many2many	1	19
ugt2b1	UGT2A2	ortholog_many2many	1	19
ugt2b1	UGT2A3	ortholog_many2many	0	19
ugt2b1	UGT2B10	ortholog_many2many	0	19
ugt2b1	UGT2B11	ortholog_many2many	0	19
ugt2b1	UGT2B15	ortholog_many2many	0	19
ugt2b1	UGT2B17	ortholog_many2many	0	19
ugt2b1	UGT2B28	ortholog_many2many	0	19
ugt2b1	UGT2B4	ortholog_many2many	0	19
ugt2b1	UGT2B7	ortholog_many2many	0	19
ugt2b1	UGT3A1	ortholog_many2many	0	19
ugt2b3	UGT1A10	ortholog_many2many	0	19
ugt2b3	UGT1A3	ortholog_many2many	0	19
ugt2b3	UGT1A4	ortholog_many2many	0	19
ugt2b3	UGT1A5	ortholog_many2many	0	19
ugt2b3	UGT1A6	ortholog_many2many	0	19
ugt2b3	UGT1A7	ortholog_many2many	0	19
ugt2b3	UGT1A8	ortholog_many2many	0	19
ugt2b3	UGT1A9	ortholog_many2many	0	19
ugt2b3	UGT2A1	ortholog_many2many	0	19
ugt2b3	UGT2A2	ortholog_many2many	0	19
ugt2b3	UGT2A3	ortholog_many2many	0	19
ugt2b3	UGT2B10	ortholog_many2many	0	19
ugt2b3	UGT2B11	ortholog_many2many	0	19
ugt2b3	UGT2B15	ortholog_many2many	0	19
ugt2b3	UGT2B17	ortholog_many2many	0	19
ugt2b3	UGT2B28	ortholog_many2many	0	19
ugt2b3	UGT2B4	ortholog_many2many	0	19
ugt2b3	UGT2B7	ortholog_many2many	0	19
ugt2b3	UGT3A1	ortholog_many2many	0	19
ugt2b5	UGT1A10	ortholog_many2many	0	19
ugt2b5	UGT1A3	ortholog_many2many	0	19
ugt2b5	UGT1A4	ortholog_many2many	0	19
ugt2b5	UGT1A5	ortholog_many2many	0	19
ugt2b5	UGT1A6	ortholog_many2many	0	19
ugt2b5	UGT1A7	ortholog_many2many	0	19
ugt2b5	UGT1A8	ortholog_many2many	0	19
ugt2b5	UGT1A9	ortholog_many2many	0	19
ugt2b5	UGT2A1	ortholog_many2many	0	19
ugt2b5	UGT2A2	ortholog_many2many	0	19
ugt2b5	UGT2A3	ortholog_many2many	0	19
ugt2b5	UGT2B10	ortholog_many2many	0	19
ugt2b5	UGT2B11	ortholog_many2many	0	19
ugt2b5	UGT2B15	ortholog_many2many	0	19
ugt2b5	UGT2B17	ortholog_many2many	0	19
ugt2b5	UGT2B28	ortholog_many2many	0	19
ugt2b5	UGT2B4	ortholog_many2many	0	19
ugt2b5	UGT2B7	ortholog_many2many	0	19
ugt2b5	UGT3A1	ortholog_many2many	0	19
ugt5a1	UGT1A10	ortholog_many2many	0	19
ugt5a1	UGT1A3	ortholog_many2many	0	19
ugt5a1	UGT1A4	ortholog_many2many	0	19
ugt5a1	UGT1A5	ortholog_many2many	0	19
ugt5a1	UGT1A6	ortholog_many2many	0	19
ugt5a1	UGT1A7	ortholog_many2many	0	19
ugt5a1	UGT1A8	ortholog_many2many	0	19
ugt5a1	UGT1A9	ortholog_many2many	0	19
ugt5a1	UGT2A1	ortholog_many2many	0	19
ugt5a1	UGT2A2	ortholog_many2many	0	19
ugt5a1	UGT2A3	ortholog_many2many	0	19
ugt5a1	UGT2B10	ortholog_many2many	0	19
ugt5a1	UGT2B11	ortholog_many2many	0	19
ugt5a1	UGT2B15	ortholog_many2many	0	19
ugt5a1	UGT2B17	ortholog_many2many	0	19
ugt5a1	UGT2B28	ortholog_many2many	0	19
ugt5a1	UGT2B4	ortholog_many2many	0	19
ugt5a1	UGT2B7	ortholog_many2many	0	19
ugt5a1	UGT3A1	ortholog_many2many	0	19
ugt5a2	UGT1A10	ortholog_many2many	0	19
ugt5a2	UGT1A3	ortholog_many2many	0	19
ugt5a2	UGT1A4	ortholog_many2many	0	19
ugt5a2	UGT1A5	ortholog_many2many	0	19
ugt5a2	UGT1A6	ortholog_many2many	0	19
ugt5a2	UGT1A7	ortholog_many2many	0	19
ugt5a2	UGT1A8	ortholog_many2many	0	19
ugt5a2	UGT1A9	ortholog_many2many	0	19
ugt5a2	UGT2A1	ortholog_many2many	0	19
ugt5a2	UGT2A2	ortholog_many2many	0	19
ugt5a2	UGT2A3	ortholog_many2many	0	19
ugt5a2	UGT2B10	ortholog_many2many	0	19
ugt5a2	UGT2B11	ortholog_many2many	0	19
ugt5a2	UGT2B15	ortholog_many2many	0	19
ugt5a2	UGT2B17	ortholog_many2many	0	19
ugt5a2	UGT2B28	ortholog_many2many	0	19
ugt5a2	UGT2B4	ortholog_many2many	0	19
ugt5a2	UGT2B7	ortholog_many2many	0	19
ugt5a2	UGT3A1	ortholog_many2many	0	19
ugt5b1	UGT1A10	ortholog_many2many	0	19
ugt5b1	UGT1A3	ortholog_many2many	0	19
ugt5b1	UGT1A4	ortholog_many2many	0	19
ugt5b1	UGT1A5	ortholog_many2many	0	19
ugt5b1	UGT1A6	ortholog_many2many	0	19
ugt5b1	UGT1A7	ortholog_many2many	0	19
ugt5b1	UGT1A8	ortholog_many2many	0	19
ugt5b1	UGT1A9	ortholog_many2many	0	19
ugt5b1	UGT2A1	ortholog_many2many	0	19
ugt5b1	UGT2A2	ortholog_many2many	0	19
ugt5b1	UGT2A3	ortholog_many2many	1	19
ugt5b1	UGT2B10	ortholog_many2many	0	19
ugt5b1	UGT2B11	ortholog_many2many	0	19
ugt5b1	UGT2B15	ortholog_many2many	0	19
ugt5b1	UGT2B17	ortholog_many2many	0	19
ugt5b1	UGT2B28	ortholog_many2many	0	19
ugt5b1	UGT2B4	ortholog_many2many	0	19
ugt5b1	UGT2B7	ortholog_many2many	0	19
ugt5b1	UGT3A1	ortholog_many2many	0	19
ugt5b2	UGT1A10	ortholog_many2many	0	19
ugt5b2	UGT1A3	ortholog_many2many	0	19
ugt5b2	UGT1A4	ortholog_many2many	0	19
ugt5b2	UGT1A5	ortholog_many2many	0	19
ugt5b2	UGT1A6	ortholog_many2many	0	19
ugt5b2	UGT1A7	ortholog_many2many	0	19
ugt5b2	UGT1A8	ortholog_many2many	0	19
ugt5b2	UGT1A9	ortholog_many2many	0	19
ugt5b2	UGT2A1	ortholog_many2many	0	19
ugt5b2	UGT2A2	ortholog_many2many	0	19
ugt5b2	UGT2A3	ortholog_many2many	0	19
ugt5b2	UGT2B10	ortholog_many2many	0	19
ugt5b2	UGT2B11	ortholog_many2many	0	19
ugt5b2	UGT2B15	ortholog_many2many	0	19
ugt5b2	UGT2B17	ortholog_many2many	0	19
ugt5b2	UGT2B28	ortholog_many2many	0	19
ugt5b2	UGT2B4	ortholog_many2many	0	19
ugt5b2	UGT2B7	ortholog_many2many	0	19
ugt5b2	UGT3A1	ortholog_many2many	0	19
ugt5b3	UGT1A10	ortholog_many2many	0	19
ugt5b3	UGT1A3	ortholog_many2many	0	19
ugt5b3	UGT1A4	ortholog_many2many	0	19
ugt5b3	UGT1A5	ortholog_many2many	0	19
ugt5b3	UGT1A6	ortholog_many2many	0	19
ugt5b3	UGT1A7	ortholog_many2many	0	19
ugt5b3	UGT1A8	ortholog_many2many	0	19
ugt5b3	UGT1A9	ortholog_many2many	0	19
ugt5b3	UGT2A1	ortholog_many2many	0	19
ugt5b3	UGT2A2	ortholog_many2many	0	19
ugt5b3	UGT2A3	ortholog_many2many	0	19
ugt5b3	UGT2B10	ortholog_many2many	0	19
ugt5b3	UGT2B11	ortholog_many2many	0	19
ugt5b3	UGT2B15	ortholog_many2many	0	19
ugt5b3	UGT2B17	ortholog_many2many	0	19
ugt5b3	UGT2B28	ortholog_many2many	0	19
ugt5b3	UGT2B4	ortholog_many2many	0	19
ugt5b3	UGT2B7	ortholog_many2many	0	19
ugt5b3	UGT3A1	ortholog_many2many	0	19
ugt5b4	UGT1A10	ortholog_many2many	0	19
ugt5b4	UGT1A3	ortholog_many2many	0	19
ugt5b4	UGT1A4	ortholog_many2many	0	19
ugt5b4	UGT1A5	ortholog_many2many	0	19
ugt5b4	UGT1A6	ortholog_many2many	0	19
ugt5b4	UGT1A7	ortholog_many2many	0	19
ugt5b4	UGT1A8	ortholog_many2many	0	19
ugt5b4	UGT1A9	ortholog_many2many	0	19
ugt5b4	UGT2A1	ortholog_many2many	0	19
ugt5b4	UGT2A2	ortholog_many2many	0	19
ugt5b4	UGT2A3	ortholog_many2many	0	19
ugt5b4	UGT2B10	ortholog_many2many	0	19
ugt5b4	UGT2B11	ortholog_many2many	0	19
ugt5b4	UGT2B15	ortholog_many2many	0	19
ugt5b4	UGT2B17	ortholog_many2many	0	19
ugt5b4	UGT2B28	ortholog_many2many	0	19
ugt5b4	UGT2B4	ortholog_many2many	0	19
ugt5b4	UGT2B7	ortholog_many2many	0	19
ugt5b4	UGT3A1	ortholog_many2many	0	19
ugt5c1	UGT1A10	ortholog_many2many	0	19
ugt5c1	UGT1A3	ortholog_many2many	0	19
ugt5c1	UGT1A4	ortholog_many2many	0	19
ugt5c1	UGT1A5	ortholog_many2many	0	19
ugt5c1	UGT1A6	ortholog_many2many	0	19
ugt5c1	UGT1A7	ortholog_many2many	0	19
ugt5c1	UGT1A8	ortholog_many2many	0	19
ugt5c1	UGT1A9	ortholog_many2many	0	19
ugt5c1	UGT2A1	ortholog_many2many	0	19
ugt5c1	UGT2A2	ortholog_many2many	0	19
ugt5c1	UGT2A3	ortholog_many2many	0	19
ugt5c1	UGT2B10	ortholog_many2many	0	19
ugt5c1	UGT2B11	ortholog_many2many	0	19
ugt5c1	UGT2B15	ortholog_many2many	0	19
ugt5c1	UGT2B17	ortholog_many2many	0	19
ugt5c1	UGT2B28	ortholog_many2many	0	19
ugt5c1	UGT2B4	ortholog_many2many	0	19
ugt5c1	UGT2B7	ortholog_many2many	0	19
ugt5c1	UGT3A1	ortholog_many2many	0	19
ugt5c2	UGT1A10	ortholog_many2many	0	19
ugt5c2	UGT1A3	ortholog_many2many	0	19
ugt5c2	UGT1A4	ortholog_many2many	0	19
ugt5c2	UGT1A5	ortholog_many2many	0	19
ugt5c2	UGT1A6	ortholog_many2many	0	19
ugt5c2	UGT1A7	ortholog_many2many	0	19
ugt5c2	UGT1A8	ortholog_many2many	0	19
ugt5c2	UGT1A9	ortholog_many2many	0	19
ugt5c2	UGT2A1	ortholog_many2many	0	19
ugt5c2	UGT2A2	ortholog_many2many	0	19
ugt5c2	UGT2A3	ortholog_many2many	0	19
ugt5c2	UGT2B10	ortholog_many2many	0	19
ugt5c2	UGT2B11	ortholog_many2many	0	19
ugt5c2	UGT2B15	ortholog_many2many	0	19
ugt5c2	UGT2B17	ortholog_many2many	0	19
ugt5c2	UGT2B28	ortholog_many2many	0	19
ugt5c2	UGT2B4	ortholog_many2many	0	19
ugt5c2	UGT2B7	ortholog_many2many	0	19
ugt5c2	UGT3A1	ortholog_many2many	0	19
ugt5c3	UGT1A10	ortholog_many2many	0	19
ugt5c3	UGT1A3	ortholog_many2many	0	19
ugt5c3	UGT1A4	ortholog_many2many	0	19
ugt5c3	UGT1A5	ortholog_many2many	0	19
ugt5c3	UGT1A6	ortholog_many2many	0	19
ugt5c3	UGT1A7	ortholog_many2many	0	19
ugt5c3	UGT1A8	ortholog_many2many	0	19
ugt5c3	UGT1A9	ortholog_many2many	0	19
ugt5c3	UGT2A1	ortholog_many2many	0	19
ugt5c3	UGT2A2	ortholog_many2many	0	19
ugt5c3	UGT2A3	ortholog_many2many	0	19
ugt5c3	UGT2B10	ortholog_many2many	0	19
ugt5c3	UGT2B11	ortholog_many2many	0	19
ugt5c3	UGT2B15	ortholog_many2many	0	19
ugt5c3	UGT2B17	ortholog_many2many	0	19
ugt5c3	UGT2B28	ortholog_many2many	0	19
ugt5c3	UGT2B4	ortholog_many2many	0	19
ugt5c3	UGT2B7	ortholog_many2many	0	19
ugt5c3	UGT3A1	ortholog_many2many	0	19
ugt5d1	UGT1A10	ortholog_many2many	0	19
ugt5d1	UGT1A3	ortholog_many2many	0	19
ugt5d1	UGT1A4	ortholog_many2many	0	19
ugt5d1	UGT1A5	ortholog_many2many	0	19
ugt5d1	UGT1A6	ortholog_many2many	0	19
ugt5d1	UGT1A7	ortholog_many2many	0	19
ugt5d1	UGT1A8	ortholog_many2many	0	19
ugt5d1	UGT1A9	ortholog_many2many	0	19
ugt5d1	UGT2A1	ortholog_many2many	0	19
ugt5d1	UGT2A2	ortholog_many2many	0	19
ugt5d1	UGT2A3	ortholog_many2many	0	19
ugt5d1	UGT2B10	ortholog_many2many	0	19
ugt5d1	UGT2B11	ortholog_many2many	0	19
ugt5d1	UGT2B15	ortholog_many2many	0	19
ugt5d1	UGT2B17	ortholog_many2many	0	19
ugt5d1	UGT2B28	ortholog_many2many	0	19
ugt5d1	UGT2B4	ortholog_many2many	0	19
ugt5d1	UGT2B7	ortholog_many2many	0	19
ugt5d1	UGT3A1	ortholog_many2many	0	19
ugt5e1	UGT1A10	ortholog_many2many	0	19
ugt5e1	UGT1A3	ortholog_many2many	0	19
ugt5e1	UGT1A4	ortholog_many2many	0	19
ugt5e1	UGT1A5	ortholog_many2many	0	19
ugt5e1	UGT1A6	ortholog_many2many	0	19
ugt5e1	UGT1A7	ortholog_many2many	0	19
ugt5e1	UGT1A8	ortholog_many2many	0	19
ugt5e1	UGT1A9	ortholog_many2many	0	19
ugt5e1	UGT2A1	ortholog_many2many	0	19
ugt5e1	UGT2A2	ortholog_many2many	0	19
ugt5e1	UGT2A3	ortholog_many2many	0	19
ugt5e1	UGT2B10	ortholog_many2many	0	19
ugt5e1	UGT2B11	ortholog_many2many	0	19
ugt5e1	UGT2B15	ortholog_many2many	0	19
ugt5e1	UGT2B17	ortholog_many2many	0	19
ugt5e1	UGT2B28	ortholog_many2many	0	19
ugt5e1	UGT2B4	ortholog_many2many	0	19
ugt5e1	UGT2B7	ortholog_many2many	0	19
ugt5e1	UGT3A1	ortholog_many2many	0	19
ugt5f1	UGT1A10	ortholog_many2many	0	19
ugt5f1	UGT1A3	ortholog_many2many	0	19
ugt5f1	UGT1A4	ortholog_many2many	0	19
ugt5f1	UGT1A5	ortholog_many2many	0	19
ugt5f1	UGT1A6	ortholog_many2many	0	19
ugt5f1	UGT1A7	ortholog_many2many	0	19
ugt5f1	UGT1A8	ortholog_many2many	0	19
ugt5f1	UGT1A9	ortholog_many2many	0	19
ugt5f1	UGT2A1	ortholog_many2many	0	19
ugt5f1	UGT2A2	ortholog_many2many	0	19
ugt5f1	UGT2A3	ortholog_many2many	0	19
ugt5f1	UGT2B10	ortholog_many2many	0	19
ugt5f1	UGT2B11	ortholog_many2many	0	19
ugt5f1	UGT2B15	ortholog_many2many	0	19
ugt5f1	UGT2B17	ortholog_many2many	0	19
ugt5f1	UGT2B28	ortholog_many2many	0	19
ugt5f1	UGT2B4	ortholog_many2many	0	19
ugt5f1	UGT2B7	ortholog_many2many	0	19
ugt5f1	UGT3A1	ortholog_many2many	0	19
ugt5g1	UGT1A10	ortholog_many2many	0	19
ugt5g1	UGT1A3	ortholog_many2many	0	19
ugt5g1	UGT1A4	ortholog_many2many	0	19
ugt5g1	UGT1A5	ortholog_many2many	0	19
ugt5g1	UGT1A6	ortholog_many2many	0	19
ugt5g1	UGT1A7	ortholog_many2many	0	19
ugt5g1	UGT1A8	ortholog_many2many	0	19
ugt5g1	UGT1A9	ortholog_many2many	0	19
ugt5g1	UGT2A1	ortholog_many2many	0	19
ugt5g1	UGT2A2	ortholog_many2many	0	19
ugt5g1	UGT2A3	ortholog_many2many	0	19
ugt5g1	UGT2B10	ortholog_many2many	0	19
ugt5g1	UGT2B11	ortholog_many2many	0	19
ugt5g1	UGT2B15	ortholog_many2many	0	19
ugt5g1	UGT2B17	ortholog_many2many	0	19
ugt5g1	UGT2B28	ortholog_many2many	0	19
ugt5g1	UGT2B4	ortholog_many2many	0	19
ugt5g1	UGT2B7	ortholog_many2many	0	19
ugt5g1	UGT3A1	ortholog_many2many	0	19
ugt8	UGT8	ortholog_one2one	1	1
uhmk1	UHMK1	ortholog_one2one	1	1
uhrf1	UHRF1	ortholog_one2one	1	1
ulk1a	ULK1	ortholog_one2many	0	1
ulk3	ULK3	ortholog_one2one	1	1
umps	UMPS	ortholog_one2one	1	1
unc119b	UNC119B	ortholog_one2one	1	1
unc45a	UNC45A	ortholog_one2one	1	1
unc45b	UNC45B	ortholog_one2one	1	1
unc50	UNC50	ortholog_one2one	1	1
unc5b	UNC5B	ortholog_one2one	1	1
unc93a	UNC93A	ortholog_one2one	1	1
unc93b1	UNC93B1	ortholog_one2one	1	1
uncx4.1	UNCX	ortholog_one2many	1	1
unga	UNG	ortholog_one2many	1	1
unk	UNK	ortholog_one2one	1	1
upb1	UPB1	ortholog_one2one	1	1
upf1	UPF1	ortholog_one2one	1	1
upf3a	UPF3A	ortholog_one2one	0	1
upf3b	UPF3B	ortholog_one2one	1	1
upk1a	UPK1A	ortholog_one2one	0	1
upk3b	UPK3B	ortholog_one2many	0	3
upk3b	UPK3BL1	ortholog_one2many	0	3
upk3b	UPK3BL2	ortholog_one2many	0	3
upp1	UPP1	ortholog_one2one	1	1
uprt	UPRT	ortholog_one2one	1	1
uqcc1	UQCC1	ortholog_one2one	1	1
uqcc2	UQCC2	ortholog_one2one	1	1
